"pmid","nct_id","reference_type","cite_count"
25637294,"NCT00491036","one-to-one",NA
25637294,"NCT00491036","one-to-one",NA
25638698,"NCT02051621","one-to-one",NA
25638698,"NCT02051621","one-to-one",NA
25642832,"NCT00292552","one-to-one",NA
25646337,"NCT01239693","one-to-one",NA
25652389,"NCT00000620","one-to-one",NA
25652389,"NCT00000620","one-to-one",NA
25652804,"NCT01966250","one-to-one",NA
25652804,"NCT01966250","one-to-one",NA
25657175,"NCT00716079","one-to-one",NA
25657175,"NCT00226096","one-to-one",NA
25657175,"NCT00716079","one-to-one",NA
25657175,"NCT00226096","one-to-one",NA
25657175,"NCT00716079","one-to-one",NA
25657175,"NCT00226096","one-to-one",NA
25660925,"NCT00391872","one-to-one",NA
25660925,"NCT00391872","one-to-one",NA
25666468,"NCT00000620","one-to-one",NA
25666468,"NCT00000620","one-to-one",NA
25668262,"NCT00449865","one-to-one",NA
25669177,"NCT00560859","one-to-one",NA
25669177,"NCT00560859","one-to-one",NA
25669180,"NCT00738179","one-to-one",NA
25669180,"NCT00738179","one-to-one",NA
25669180,"NCT00738179","one-to-one",NA
25671797,"NCT01492725","one-to-one",NA
25671797,"NCT01492725","one-to-one",NA
25671798,"NCT01778335","one-to-one",NA
25671798,"NCT01778335","one-to-one",NA
25671798,"NCT01778335","one-to-one",NA
25677598,"NCT00716079","one-to-one",NA
25677598,"NCT00716079","one-to-one",NA
25677598,"NCT00716079","one-to-one",NA
25678143,"NCT00001137","one-to-one",NA
25678281,"NCT01196819","one-to-one",NA
25681464,"NCT00526474","one-to-one",NA
25681464,"NCT00526474","one-to-one",NA
25681464,"NCT00526474","one-to-one",NA
25687353,"NCT01644188","one-to-one",NA
25689258,"NCT00866502","one-to-one",NA
25691036,"NCT00171821","one-to-one",NA
25692257,"NCT00491036","one-to-one",NA
25692257,"NCT00491036","one-to-one",NA
25700756,"NCT00530894","one-to-one",NA
25711274,"NCT00979199","one-to-one",53
25711274,"NCT00979199","one-to-one",53
25712944,"NCT00716079","one-to-one",NA
25712944,"NCT00226096","one-to-one",NA
25712944,"NCT00716079","one-to-one",NA
25712944,"NCT00226096","one-to-one",NA
25712944,"NCT00716079","one-to-one",NA
25712944,"NCT00226096","one-to-one",NA
25714828,"NCT01090362","one-to-one",NA
25714828,"NCT01090362","one-to-one",NA
25720332,"NCT00491036","one-to-one",NA
25720332,"NCT00491036","one-to-one",NA
25722378,"NCT01116856","one-to-one",NA
25722378,"NCT01116856","one-to-one",NA
25723140,"NCT00164736","one-to-one",NA
25723529,"NCT01130948","one-to-one",NA
25724985,"NCT01571466","one-to-one",NA
25726088,"NCT01151189","one-to-one",NA
25728723,"NCT02148679","one-to-one",NA
25728933,"NCT00803101","one-to-one",NA
25732032,"NCT01305785","one-to-one",NA
25732032,"NCT01305785","one-to-one",NA
25739926,"NCT02351661","one-to-one",NA
25743200,"NCT01507662","one-to-one",NA
25755288,"NCT00145119","one-to-one",0
25755288,"NCT00145119","one-to-one",0
25766045,"NCT01028742","one-to-one",NA
25766640,"NCT01060098","one-to-one",NA
25767256,"NCT00811954","one-to-one",NA
25771069,"NCT00794885","one-to-one",NA
25773919,"NCT01174550","one-to-one",NA
25773919,"NCT01174550","one-to-one",NA
25782757,"NCT00292552","one-to-one",NA
25784519,"NCT02122484","one-to-one",NA
25784519,"NCT02122484","one-to-one",NA
25788231,"NCT00530894","one-to-one",NA
25788234,"NCT00530894","one-to-one",NA
25792124,"NCT00526474","one-to-one",NA
25792124,"NCT00526474","one-to-one",NA
25792124,"NCT00526474","one-to-one",NA
25795432,"NCT01106677","one-to-one",NA
25801761,"NCT00810732","one-to-one",5
25801872,"NCT00716079","one-to-one",NA
25801872,"NCT00716079","one-to-one",NA
25801872,"NCT00716079","one-to-one",NA
25802345,"NCT00717730","one-to-one",NA
25805645,"NCT00914095","one-to-one",NA
25805645,"NCT00914095","one-to-one",NA
25805647,"NCT00935077","one-to-one",NA
25809913,"NCT01505777","one-to-one",NA
25811889,"NCT00560859","one-to-one",NA
25811889,"NCT00560859","one-to-one",NA
25813214,"NCT01081834","one-to-one",NA
25813214,"NCT01106677","one-to-one",NA
25813214,"NCT01106625","one-to-one",NA
25813214,"NCT01106690","one-to-one",NA
25818495,"NCT00391872","one-to-one",NA
25818495,"NCT00391872","one-to-one",NA
25823544,"NCT00716079","one-to-one",NA
25823544,"NCT00226096","one-to-one",NA
25823544,"NCT00716079","one-to-one",NA
25823544,"NCT00226096","one-to-one",NA
25823544,"NCT00716079","one-to-one",NA
25823544,"NCT00226096","one-to-one",NA
25825629,"NCT02072876","one-to-one",NA
25825629,"NCT02072876","one-to-one",NA
25832034,"NCT00530894","one-to-one",NA
25833980,"NCT00970866","one-to-one",NA
25835002,"NCT00133692","one-to-one",NA
25835440,"NCT00327691","one-to-one",NA
25835440,"NCT00327691","one-to-one",NA
25861459,"NCT00962832","one-to-one",NA
25863804,"NCT01057563","one-to-one",NA
25863804,"NCT01057563","one-to-one",NA
25882376,"NCT01657461","one-to-one",NA
25882376,"NCT01657461","one-to-one",NA
25882376,"NCT01657461","one-to-one",NA
25885436,"NCT00542503","one-to-one",NA
25887312,"NCT01141166","one-to-one",NA
25887355,"NCT00000620","one-to-one",NA
25887355,"NCT00000620","one-to-one",NA
25887433,"NCT01558765","one-to-one",NA
25901047,"NCT00047437","one-to-one",NA
25904376,"NCT00811954","one-to-one",NA
25906754,"NCT01154478","one-to-one",NA
25908682,"NCT00458393","one-to-one",NA
25915102,"NCT01405976","one-to-one",NA
25915102,"NCT01405976","one-to-one",NA
25915102,"NCT01405976","one-to-one",NA
25926413,"NCT01239693","one-to-one",NA
25935875,"NCT00391872","one-to-one",NA
25935875,"NCT00391872","one-to-one",NA
25940075,"NCT00047437","one-to-one",NA
25945924,"NCT00967876","one-to-one",NA
25947955,"NCT01505231","one-to-one",NA
25947955,"NCT00379522","one-to-one",NA
25950507,"NCT01199042","one-to-one",NA
25950507,"NCT01199042","one-to-one",NA
25956401,"NCT01570231","one-to-one",NA
25957793,"NCT01239693","one-to-one",NA
25963221,"NCT00530894","one-to-one",NA
25984876,"NCT01778335","one-to-one",NA
25984876,"NCT01778335","one-to-one",NA
25984876,"NCT01778335","one-to-one",NA
25995276,"NCT00945698","one-to-one",NA
26010952,"NCT01827683","one-to-one",NA
26011779,"NCT01010789","one-to-one",NA
26017715,"NCT01382134","one-to-one",NA
26019129,"NCT00059306","one-to-one",NA
26019129,"NCT00059306","one-to-one",NA
26020620,"NCT02104947","one-to-one",NA
26022813,"NCT00658515","one-to-one",NA
26027627,"NCT00391872","one-to-one",NA
26027627,"NCT00391872","one-to-one",NA
26027629,"NCT00391872","one-to-one",NA
26027629,"NCT00391872","one-to-one",NA
26030696,"NCT00292552","one-to-one",NA
26034004,"NCT00047437","one-to-one",NA
26038091,"NCT00962832","one-to-one",NA
26044169,"NCT01607372","one-to-one",NA
26044169,"NCT01480271","one-to-one",NA
26044442,"NCT00716079","one-to-one",NA
26044442,"NCT00716079","one-to-one",NA
26044442,"NCT00716079","one-to-one",NA
26052700,"NCT00763893","one-to-one",NA
26052700,"NCT00763893","one-to-one",NA
26056248,"NCT00638794","one-to-one",NA
26058718,"NCT00530894","one-to-one",NA
26063066,"NCT00945698","one-to-one",NA
26063454,"NCT00122382","one-to-one",NA
26076938,"NCT01266694","one-to-one",NA
26081864,"NCT02136433","one-to-one",NA
26082504,"NCT01404312","one-to-one",NA
26082615,"NCT01258673","one-to-one",NA
26084934,"NCT01387035","one-to-one",NA
26089177,"NCT00391872","one-to-one",NA
26089177,"NCT00699998","one-to-one",NA
26089177,"NCT00391872","one-to-one",NA
26089177,"NCT00699998","one-to-one",NA
26095746,"NCT02104947","one-to-one",NA
26098427,"NCT00717730","one-to-one",NA
26116315,"NCT01280123","one-to-one",NA
26121561,"NCT01081834","one-to-one",NA
26121561,"NCT01106677","one-to-one",NA
26121561,"NCT01106625","one-to-one",NA
26121561,"NCT01106690","one-to-one",NA
26132393,"NCT00330980","one-to-one",NA
26135740,"NCT00803101","one-to-one",NA
26139005,"NCT01451203","one-to-one",NA
26151493,"NCT00167700","one-to-one",NA
26151493,"NCT00167700","one-to-one",NA
26152560,"NCT01587404","one-to-one",NA
26152560,"NCT01587404","one-to-one",NA
26155776,"NCT00638794","one-to-one",NA
26156797,"NCT00164736","one-to-one",NA
26159792,"NCT00860366","one-to-one",NA
26159792,"NCT00860366","one-to-one",NA
26159792,"NCT00860366","one-to-one",NA
26179767,"NCT00986154","one-to-one",NA
26193126,"NCT00495651","one-to-one",NA
26195220,"NCT00469027","one-to-one",NA
26196225,"NCT01178073","one-to-one",NA
26197999,"NCT01069783","one-to-one",NA
26199453,"NCT00195650","one-to-one",NA
26202097,"NCT00716079","one-to-one",NA
26202097,"NCT00716079","one-to-one",NA
26202097,"NCT00716079","one-to-one",NA
26209742,"NCT00153101","one-to-one",NA
26211828,"NCT01058980","one-to-one",NA
26211828,"NCT01058980","one-to-one",NA
26215778,"NCT01159639","one-to-one",NA
26218540,"NCT01207089","one-to-one",NA
26220293,"NCT02303964","one-to-one",NA
26226999,"NCT01522651","one-to-one",NA
26226999,"NCT01522651","one-to-one",NA
26238287,"NCT00530894","one-to-one",NA
26242213,"NCT00530894","one-to-one",NA
26252485,"NCT01261767","one-to-one",NA
26253733,"NCT02073422","one-to-one",NA
26253733,"NCT02073422","one-to-one",NA
26253735,"NCT02272283","one-to-one",NA
26253735,"NCT02272283","one-to-one",NA
26261157,"NCT00530894","one-to-one",NA
26261902,"NCT00000620","one-to-one",NA
26261902,"NCT00000620","one-to-one",NA
26264371,"NCT00530894","one-to-one",NA
26265125,"NCT00716079","one-to-one",NA
26265125,"NCT00716079","one-to-one",NA
26265125,"NCT00716079","one-to-one",NA
26280447,"NCT00887588","one-to-one",NA
26283085,"NCT01013753","one-to-one",NA
26286544,"NCT01968122","one-to-one",NA
26297500,"NCT01771042","one-to-one",NA
26297500,"NCT01771042","one-to-one",NA
26297786,"NCT02238392","one-to-one",NA
26297786,"NCT02238392","one-to-one",NA
26308684,"NCT01178073","one-to-one",NA
26310300,"NCT01095770","one-to-one",NA
26310300,"NCT01095770","one-to-one",NA
26314532,"NCT00638794","one-to-one",NA
26316344,"NCT01657461","one-to-one",NA
26316344,"NCT01657461","one-to-one",NA
26316344,"NCT01657461","one-to-one",NA
26325387,"NCT00235495","one-to-one",NA
26325387,"NCT00235495","one-to-one",NA
26325387,"NCT00235495","one-to-one",NA
26327127,"NCT00967876","one-to-one",NA
26333723,"NCT00491036","one-to-one",NA
26333723,"NCT00491036","one-to-one",NA
26333941,"NCT00001137","one-to-one",NA
26338971,"NCT00526474","one-to-one",NA
26338971,"NCT00526474","one-to-one",NA
26338971,"NCT00526474","one-to-one",NA
26342289,"NCT01185080","one-to-one",NA
26342289,"NCT00770003","one-to-one",NA
26350474,"NCT01029561","one-to-one",NA
26350474,"NCT01029561","one-to-one",NA
26350474,"NCT01029561","one-to-one",NA
26359449,"NCT00929864","one-to-one",NA
26366430,"NCT00988780","one-to-one",NA
26366430,"NCT00988780","one-to-one",NA
26373629,"NCT01081834","one-to-one",NA
26373629,"NCT01106677","one-to-one",NA
26373629,"NCT01106625","one-to-one",NA
26373629,"NCT01106690","one-to-one",NA
26385396,"NCT01067820","one-to-one",NA
26386793,"NCT00699998","one-to-one",NA
26386793,"NCT00699998","one-to-one",NA
26387127,"NCT01949948","one-to-one",NA
26387127,"NCT01949948","one-to-one",NA
26387127,"NCT01949948","one-to-one",NA
26404729,"NCT01659671","one-to-one",NA
26414902,"NCT00560859","one-to-one",NA
26414902,"NCT00560859","one-to-one",NA
26415600,"NCT00638794","one-to-one",NA
26417057,"NCT00391872","one-to-one",NA
26417057,"NCT00391872","one-to-one",NA
26423989,"NCT00988780","one-to-one",NA
26423989,"NCT00988780","one-to-one",NA
26424549,"NCT00976404","one-to-one",NA
26436207,"NCT01247545","one-to-one",NA
26449490,"NCT00292552","one-to-one",NA
26452988,"NCT00391872","one-to-one",NA
26452988,"NCT00391872","one-to-one",NA
26459421,"NCT00000620","one-to-one",NA
26459421,"NCT00000620","one-to-one",NA
26464212,"NCT00000620","one-to-one",NA
26464212,"NCT00000620","one-to-one",NA
26471194,"NCT01587183","one-to-one",NA
26471380,"NCT01261325","one-to-one",NA
26471380,"NCT01261325","one-to-one",NA
26473625,"NCT00929864","one-to-one",NA
26474738,"NCT00794885","one-to-one",NA
26476086,"NCT00000620","one-to-one",NA
26476086,"NCT00000620","one-to-one",NA
26489704,"NCT00660647","one-to-one",NA
26490566,"NCT02024061","one-to-one",NA
26490566,"NCT02024061","one-to-one",NA
26511221,"NCT01706146","one-to-one",NA
26511221,"NCT01706146","one-to-one",NA
26519996,"NCT00047437","one-to-one",NA
26535135,"NCT00913458","one-to-one",NA
26544853,"NCT01571466","one-to-one",NA
26545726,"NCT00724594","one-to-one",NA
26553236,"NCT00059306","one-to-one",NA
26553236,"NCT00059306","one-to-one",NA
26567858,"NCT00669695","one-to-one",9
26567858,"NCT00669695","one-to-one",9
26578668,"NCT00047437","one-to-one",NA
26579834,"NCT01081834","one-to-one",NA
26579834,"NCT01106677","one-to-one",NA
26579834,"NCT01106625","one-to-one",NA
26580237,"NCT01081834","one-to-one",NA
26580237,"NCT01106677","one-to-one",NA
26580237,"NCT01106625","one-to-one",NA
26580237,"NCT01106690","one-to-one",NA
26589819,"NCT00000542","one-to-one",NA
26589819,"NCT00000542","one-to-one",NA
26589819,"NCT00000542","one-to-one",NA
26591677,"NCT01774877","one-to-one",NA
26608460,"NCT02344758","one-to-one",NA
26634245,"NCT00292552","one-to-one",NA
26636489,"NCT01993888","one-to-one",1
26636489,"NCT01993888","one-to-one",1
26636489,"NCT01166243","one-to-one",1
26636489,"NCT01166243","one-to-one",1
26637834,"NCT00699998","one-to-one",NA
26637834,"NCT00699998","one-to-one",NA
26643737,"NCT00638794","one-to-one",NA
26647082,"NCT00042081","one-to-one",NA
26649651,"NCT00389220","one-to-one",NA
26662710,"NCT02100501","one-to-one",NA
26671307,"NCT02050425","one-to-one",NA
26671307,"NCT02050425","one-to-one",NA
26681756,"NCT01806077","one-to-one",NA
26686385,"NCT00924105","one-to-one",NA
26688484,"NCT00908037","one-to-one",NA
26688484,"NCT00908037","one-to-one",NA
26688787,"NCT01721213","one-to-one",NA
26694646,"NCT01239693","one-to-one",NA
26699168,"NCT01106014","one-to-one",NA
26704258,"NCT00170703","one-to-one",NA
26704258,"NCT00170703","one-to-one",NA
26704258,"NCT00170703","one-to-one",NA
26716865,"NCT01282996","one-to-one",NA
26733110,"NCT01120366","one-to-one",NA
26733582,"NCT00530894","one-to-one",NA
26738669,"NCT00638794","one-to-one",NA
26740682,"NCT00970866","one-to-one",NA
26740684,"NCT00945698","one-to-one",NA
26741127,"NCT01946035","one-to-one",NA
26746184,"NCT00716079","one-to-one",NA
26746184,"NCT00226096","one-to-one",NA
26746184,"NCT00716079","one-to-one",NA
26746184,"NCT00226096","one-to-one",NA
26746184,"NCT00716079","one-to-one",NA
26746184,"NCT00226096","one-to-one",NA
26751506,"NCT00449865","one-to-one",NA
26752061,"NCT01916369","one-to-one",NA
26752061,"NCT01916369","one-to-one",NA
26754625,"NCT00887588","one-to-one",NA
26756119,"NCT01098045","one-to-one",NA
26757786,"NCT01305785","one-to-one",NA
26757786,"NCT01305785","one-to-one",NA
26762524,"NCT00059306","one-to-one",NA
26762524,"NCT00059306","one-to-one",NA
26764321,"NCT00970866","one-to-one",NA
26773458,"NCT00292552","one-to-one",NA
26773737,"NCT00964847","one-to-one",NA
26796394,"NCT00047437","one-to-one",NA
26797207,"NCT00458393","one-to-one",NA
26797215,"NCT00811954","one-to-one",NA
26803420,"NCT00530894","one-to-one",NA
26810526,"NCT00716079","one-to-one",NA
26810526,"NCT00716079","one-to-one",NA
26810526,"NCT00716079","one-to-one",NA
26810596,"NCT00391872","one-to-one",NA
26810596,"NCT00391872","one-to-one",NA
26814235,"NCT00716079","one-to-one",NA
26814235,"NCT00716079","one-to-one",NA
26814235,"NCT00716079","one-to-one",NA
26822326,"NCT00000620","one-to-one",NA
26822326,"NCT00000620","one-to-one",NA
26823484,"NCT00389220","one-to-one",NA
26823970,"NCT01504698","one-to-one",NA
26823970,"NCT01504698","one-to-one",NA
26826179,"NCT00526474","one-to-one",NA
26826179,"NCT00526474","one-to-one",NA
26826179,"NCT00526474","one-to-one",NA
26832753,"NCT00000877","one-to-one",NA
26836938,"NCT00292552","one-to-one",NA
26843155,"NCT01239693","one-to-one",NA
26846860,"NCT00716079","one-to-one",NA
26846860,"NCT00716079","one-to-one",NA
26846860,"NCT00716079","one-to-one",NA
26848185,"NCT00391872","one-to-one",NA
26848185,"NCT00391872","one-to-one",NA
26849144,"NCT02026713","one-to-one",NA
26850076,"NCT01014741","one-to-one",NA
26850076,"NCT01014741","one-to-one",NA
26856225,"NCT01261390","one-to-one",NA
26856225,"NCT01261390","one-to-one",NA
26856225,"NCT01261390","one-to-one",NA
26858840,"NCT00585637","one-to-one",NA
26859103,"NCT01121029","one-to-one",NA
26859103,"NCT01121029","one-to-one",NA
26859491,"NCT00716079","one-to-one",NA
26859491,"NCT00716079","one-to-one",NA
26859491,"NCT00716079","one-to-one",NA
26864367,"NCT01088958","one-to-one",NA
26865601,"NCT01142726","one-to-one",NA
26876014,"NCT00526474","one-to-one",NA
26876014,"NCT00526474","one-to-one",NA
26876014,"NCT00526474","one-to-one",NA
26881370,"NCT00292552","one-to-one",NA
26883498,"NCT00699998","one-to-one",NA
26883498,"NCT00699998","one-to-one",NA
26888535,"NCT00059306","one-to-one",NA
26888535,"NCT00059306","one-to-one",NA
26892284,"NCT01778335","one-to-one",NA
26892284,"NCT01778335","one-to-one",NA
26892284,"NCT01778335","one-to-one",NA
26892413,"NCT00047437","one-to-one",NA
26893135,"NCT00935077","one-to-one",NA
26897675,"NCT00638794","one-to-one",NA
26899665,"NCT01261325","one-to-one",NA
26899665,"NCT00761774","one-to-one",NA
26899665,"NCT01261325","one-to-one",NA
26903039,"NCT00530894","one-to-one",NA
26906014,"NCT00791648","one-to-one",NA
26906014,"NCT00791648","one-to-one",NA
26908541,"NCT00027352","one-to-one",NA
26908541,"NCT00004978","one-to-one",NA
26908625,"NCT00391872","one-to-one",NA
26908625,"NCT00391872","one-to-one",NA
26916483,"NCT00699998","one-to-one",NA
26916483,"NCT00699998","one-to-one",NA
26923627,"NCT01405976","one-to-one",NA
26923627,"NCT01405976","one-to-one",NA
26923627,"NCT01405976","one-to-one",NA
26924599,"NCT00970866","one-to-one",NA
26931738,"NCT00935077","one-to-one",NA
26936907,"NCT02040441","one-to-one",NA
26944938,"NCT02354040","one-to-one",NA
26944938,"NCT02354040","one-to-one",NA
26956031,"NCT00059306","one-to-one",NA
26956031,"NCT00059306","one-to-one",NA
26956611,"NCT00945698","one-to-one",NA
26957532,"NCT00089895","one-to-one",NA
26957532,"NCT00089895","one-to-one",NA
26967214,"NCT01549834","one-to-one",NA
26968833,"NCT02511249","one-to-one",NA
26968833,"NCT02511249","one-to-one",NA
26968833,"NCT02511249","one-to-one",NA
26988949,"NCT00699998","one-to-one",NA
26988949,"NCT00699998","one-to-one",NA
26989103,"NCT00292552","one-to-one",NA
26991917,"NCT00794885","one-to-one",NA
26997243,"NCT00607893","one-to-one",NA
26997243,"NCT00607893","one-to-one",NA
26997243,"NCT00607893","one-to-one",NA
27000446,"NCT01727648","one-to-one",NA
27000446,"NCT01727648","one-to-one",NA
27001136,"NCT00713843","one-to-one",NA
27001136,"NCT00713843","one-to-one",NA
27006728,"NCT00848354","one-to-one",NA
27009168,"NCT00292552","one-to-one",NA
27009868,"NCT01730534","one-to-one",NA
27009893,"NCT00716079","one-to-one",NA
27009893,"NCT00716079","one-to-one",NA
27009893,"NCT00716079","one-to-one",NA
27013060,"NCT02016170","one-to-one",NA
27017157,"NCT02191111","one-to-one",NA
27017161,"NCT01993888","one-to-one",NA
27018174,"NCT01261390","one-to-one",NA
27018174,"NCT01261390","one-to-one",NA
27018174,"NCT01261390","one-to-one",NA
27025337,"NCT01380080","one-to-one",NA
27030601,"NCT00699998","one-to-one",NA
27030601,"NCT00699998","one-to-one",NA
27044326,"NCT01573767","one-to-one",NA
27048306,"NCT01604655","one-to-one",NA
27048306,"NCT01604655","one-to-one",NA
27048306,"NCT01604655","one-to-one",NA
27073236,"NCT00716079","one-to-one",NA
27073236,"NCT00716079","one-to-one",NA
27073236,"NCT00716079","one-to-one",NA
27076599,"NCT01778335","one-to-one",NA
27076599,"NCT01778335","one-to-one",NA
27076599,"NCT01778335","one-to-one",NA
27087007,"NCT01691508","one-to-one",NA
27089862,"NCT00978237","one-to-one",NA
27089862,"NCT00978237","one-to-one",NA
27091532,"NCT00607893","one-to-one",NA
27091532,"NCT00607893","one-to-one",NA
27091532,"NCT00607893","one-to-one",NA
27110385,"NCT00929864","one-to-one",NA
27111089,"NCT00929864","one-to-one",NA
27112532,"NCT00714116","one-to-one",NA
27116910,"NCT00395135","one-to-one",NA
27116910,"NCT00395135","one-to-one",NA
27134062,"NCT01154478","one-to-one",NA
27142588,"NCT01689077","one-to-one",NA
27142588,"NCT01689077","one-to-one",NA
27143274,"NCT00716079","one-to-one",NA
27143274,"NCT00716079","one-to-one",NA
27143274,"NCT00716079","one-to-one",NA
27143676,"NCT01174550","one-to-one",NA
27143676,"NCT01174550","one-to-one",NA
27144849,"NCT01573143","one-to-one",NA
27144849,"NCT01573143","one-to-one",NA
27154971,"NCT00292552","one-to-one",NA
27156655,"NCT02446678","one-to-one",NA
27160944,"NCT00391872","one-to-one",NA
27160944,"NCT01732822","one-to-one",NA
27160944,"NCT00391872","one-to-one",NA
27161546,"NCT01135212","one-to-one",NA
27161620,"NCT00000620","one-to-one",NA
27161620,"NCT00000620","one-to-one",NA
27161848,"NCT00292552","one-to-one",NA
27162033,"NCT00251251","one-to-one",NA
27162632,"NCT00855465","one-to-one",NA
27163758,"NCT02533843","one-to-one",NA
27163758,"NCT02533843","one-to-one",NA
27165954,"NCT00716079","one-to-one",NA
27165954,"NCT00226096","one-to-one",NA
27165954,"NCT00716079","one-to-one",NA
27165954,"NCT00226096","one-to-one",NA
27165954,"NCT00716079","one-to-one",NA
27165954,"NCT00226096","one-to-one",NA
27165960,"NCT02511249","one-to-one",NA
27165960,"NCT02511249","one-to-one",NA
27165960,"NCT02511249","one-to-one",NA
27168844,"NCT02149875","one-to-one",NA
27168844,"NCT02149875","one-to-one",NA
27174798,"NCT00000542","one-to-one",NA
27174798,"NCT00000542","one-to-one",NA
27174798,"NCT00000542","one-to-one",NA
27178897,"NCT00716079","one-to-one",NA
27178897,"NCT00226096","one-to-one",NA
27178897,"NCT00716079","one-to-one",NA
27178897,"NCT00226096","one-to-one",NA
27178897,"NCT00716079","one-to-one",NA
27178897,"NCT00226096","one-to-one",NA
27181196,"NCT02047071","one-to-one",NA
27181196,"NCT02047071","one-to-one",NA
27188698,"NCT00872469","one-to-one",NA
27206567,"NCT00395135","one-to-one",NA
27206567,"NCT00603291","one-to-one",NA
27206567,"NCT00603291","one-to-one",NA
27206567,"NCT00395135","one-to-one",NA
27212622,"NCT00700856","one-to-one",NA
27212622,"NCT00700856","one-to-one",NA
27214597,"NCT01174550","one-to-one",NA
27214597,"NCT01174550","one-to-one",NA
27215927,"NCT00530894","one-to-one",NA
27221952,"NCT00741585","one-to-one",NA
27229685,"NCT00559585","one-to-one",NA
27229685,"NCT00663702","one-to-one",NA
27239035,"NCT01538355","one-to-one",NA
27239035,"NCT01538355","one-to-one",NA
27239035,"NCT01538355","one-to-one",NA
27252426,"NCT00913458","one-to-one",NA
27270968,"NCT01707667","one-to-one",NA
27282601,"NCT01468974","one-to-one",NA
27282601,"NCT01468974","one-to-one",NA
27287832,"NCT01034137","one-to-one",NA
27289122,"NCT00000620","one-to-one",NA
27289122,"NCT00000620","one-to-one",NA
27295489,"NCT01615510","one-to-one",NA
27295489,"NCT01615510","one-to-one",NA
27308805,"NCT02063880","one-to-one",NA
27326239,"NCT00855465","one-to-one",NA
27334418,"NCT01975428","one-to-one",NA
27334418,"NCT01975428","one-to-one",NA
27335114,"NCT01261325","one-to-one",NA
27335114,"NCT01261325","one-to-one",NA
27350068,"NCT01556438","one-to-one",NA
27350068,"NCT01556438","one-to-one",NA
27357359,"NCT01090362","one-to-one",NA
27357359,"NCT01090362","one-to-one",NA
27363400,"NCT01507662","one-to-one",NA
27367818,"NCT00000542","one-to-one",NA
27367818,"NCT00000542","one-to-one",NA
27367818,"NCT00000542","one-to-one",NA
27389084,"NCT00603291","one-to-one",NA
27389084,"NCT00603291","one-to-one",NA
27389174,"NCT00410163","one-to-one",NA
27391223,"NCT00000542","one-to-one",NA
27391223,"NCT00000542","one-to-one",NA
27391223,"NCT00000542","one-to-one",NA
27391572,"NCT00970866","one-to-one",NA
27391951,"NCT01106677","one-to-one",NA
27395348,"NCT00047437","one-to-one",NA
27402854,"NCT00638794","one-to-one",NA
27403608,"NCT00524446","one-to-one",NA
27403608,"NCT00524446","one-to-one",NA
27406165,"NCT01405976","one-to-one",NA
27406165,"NCT01405976","one-to-one",NA
27406165,"NCT01405976","one-to-one",NA
27408945,"NCT01730534","one-to-one",NA
27418594,"NCT00658515","one-to-one",NA
27431644,"NCT00526474","one-to-one",NA
27431644,"NCT00526474","one-to-one",NA
27431644,"NCT00526474","one-to-one",NA
27436285,"NCT02408939","one-to-one",NA
27437665,"NCT00530894","one-to-one",NA
27439031,"NCT00599534","one-to-one",NA
27439031,"NCT00599534","one-to-one",NA
27439527,"NCT00307151","one-to-one",NA
27440003,"NCT00526474","one-to-one",NA
27440003,"NCT00526474","one-to-one",NA
27440003,"NCT00526474","one-to-one",NA
27442715,"NCT02264353","one-to-one",NA
27442715,"NCT02264353","one-to-one",NA
27444660,"NCT01551147","one-to-one",NA
27452767,"NCT01332175","one-to-one",9
27452767,"NCT01332175","one-to-one",9
27457720,"NCT02516878","one-to-one",NA
27462118,"NCT00235495","one-to-one",NA
27462118,"NCT00235495","one-to-one",NA
27462118,"NCT00235495","one-to-one",NA
27464674,"NCT00560859","one-to-one",NA
27464674,"NCT00560859","one-to-one",NA
27474016,"NCT00970866","one-to-one",NA
27474016,"NCT01239693","one-to-one",NA
27474016,"NCT00945698","one-to-one",NA
27476789,"NCT00986154","one-to-one",NA
27478897,"NCT00167700","one-to-one",NA
27478897,"NCT00167700","one-to-one",NA
27486122,"NCT00717730","one-to-one",NA
27486340,"NCT01885104","one-to-one",0
27486524,"NCT00913458","one-to-one",NA
27492941,"NCT01558765","one-to-one",NA
27493796,"NCT02766660","one-to-one",NA
27500338,"NCT01691742","one-to-one",NA
27506677,"NCT02804412","one-to-one",NA
27506677,"NCT02804412","one-to-one",NA
27513651,"NCT00159835","one-to-one",NA
27513651,"NCT00327691","one-to-one",NA
27513651,"NCT00327691","one-to-one",NA
27516462,"NCT01058980","one-to-one",NA
27516462,"NCT01058980","one-to-one",NA
27516476,"NCT00400738","one-to-one",NA
27528177,"NCT01543178","one-to-one",NA
27534634,"NCT00970866","one-to-one",NA
27536431,"NCT01113047","one-to-one",NA
27538531,"NCT00782340","one-to-one",NA
27538531,"NCT00633880","one-to-one",NA
27538531,"NCT00782340","one-to-one",NA
27538531,"NCT00633880","one-to-one",NA
27548766,"NCT00794885","one-to-one",NA
27552578,"NCT01090362","one-to-one",NA
27552578,"NCT01090362","one-to-one",NA
27554946,"NCT00394706","one-to-one",NA
27562713,"NCT01507662","one-to-one",NA
27568804,"NCT00560859","one-to-one",NA
27568804,"NCT00560859","one-to-one",NA
27568890,"NCT01405976","one-to-one",NA
27568890,"NCT01405976","one-to-one",NA
27568890,"NCT01405976","one-to-one",NA
